id_18393|AGUAY||"
 AGUAY. 
Arbol: se puede creer que sea el (Cervera foliis ozatis) de Linneo, y Ahovai de JJomare, cuyas hojas se parecen al Laurel Rosa de America: tiene la flor amarilla monopétala, cortada en cinco lobos obliquos con cinco estambres, y un pistilo: el fruto es de la figura de pera, y encierra una nuez obscura triangular, y de mucha dureza, la qual traen los Indios colgadas de las piernas para hacer ruido unas con otras. El Padre Labar llama á esta nuez de Serpiente, pues que dice que aplicando una cataplasma de ella cura la mordedura de este animal; pero Mr. Lemery dice que no concuerda la descripcion que el citado Autor hace con los árboles que el vio. Los Indios Tapueyes usan la corteza de este árbol para hacer alpargates. "|Arbol|[]
id_18394|AGUARRICA||"
 AGUARRICA. 
Nombre genérico de toda agua de olor en el Reyno del Perú: regularmente entra en todas el ámbar, y se usa para mojar la ropa, para echar en algunos manjares, y sobre todo para llenar unos vasos esféricos de plata con respiraderos que se ponen sobre braseritos en todas las funciones de Iglesia, y exhalan una fragancia sumamente agradable, cuya práctica es general en la América Meridional, y por esto es increible la que se gasta. "|Nombre|"[<placename><district key=""SUPE0000"">Reyno del Perú</district></placename>]"
id_18395|AGUILILLA||"
 AGUILILLA. 
Caballo andador con tanta velocidad, que al paso sigue al galope á otro: regularmente andan una legua en menos de un quarto de hora; pero el movimiento es tan incómodo que solo pueden sufrirlo los que están muy acostumbrados: los enseñan este paso desde pequeños en muchas partes de la América Meridional, y son diestrísimos en esto los Indios del Reyno de Chile, y los Guajiros de la Provincia de Santa Marta en el Nuevo Reyno de Granada. "|Caballo|"[<placename><district key=""AUSA0000"">Reyno de Chile</district></placename>, <placename><district key=""AUSF0000"">Nuevo Reyno de Granada</district></placename>]"
id_18396|AHOGATO||"
 AHOGATO. 
Pez del Reyno de Chile. "|Pez|"[<placename><district key=""AUSA0000"">Reyno de Chile</district></placename>]"
id_18397|ALACRAN||"
 ALACRAN (Scorpo Americanas) 
Insecto que abunda en los Países calientes y húmedos: se cria en las casas en los Almacenes, y en los muladares: el cuerpo es algo mayor que una almendra, de donde se prolonga la cola, que consta de nueve cuerpeemos carnosos del tamaño de un grano de pimienta oblongos, y en el último tiene un aguijón corvo muy agudo: de la parte anterior le salen dos bocas ó manos en ñgura de cuernos como las de los Cangrejos: es de eclor pardo obscuro: para picar emosca la cola, y soltándola vibra el aguijón causando extraordinario ardor y dolor, y muchas veces calentura: hay algunos tan venenosos que ha causado la muerte su picadura; pero no son de esta clase los que hay en las cusas, y de que nadie se ve libre, pues al vestirse se hallan en la ropa. "||[]
id_18398|ALANES||"
 ALANES (Cervus Alces) Venado muy grande del Nuevo México, es de la altura de una Muía y tiene la cabeza grande, el cuello corto, los labios y especialmente el superior grandes y gruesos, y dilatada la abertura de la boca, las orejas semejantes á las del Asno, la cola corta, las ancas mas elevadas que la espalda, el pelo fuerte y largo de tres pulgadas, de color gris, los cuernos palmados de alto abaxo, y guarnecidos de puntas en la parte exterior; es animal feroz y embiste como el Toro, "||"[<placename><district key=""PRGDNM00"">Nuevo México</district></placename>]"
id_18399|ALBAHAQUILLA||"
 ALBAHAQUILLA. Véase Culén. "|Véase|[]
id_18400|ALBURES||"
 ALBURES. Juego de cartas semejante al del parar, muy usado €n Nueva Empana, donde se juega con exceso. "|Juego|[]
id_18401|ALCARAVAN||"
 ALCARAVAN (Iringa Ocrophus) Ave conocida en Europa y común en la América: es de la figura de la Cigüeña, algo menor, de color pardo, el pico y piernas muy largos, se domestica y anda por las casas, donde es muy útil porque las limria de insectos, sin que se le escape alguno de lo; que ve por la velocidad con que corre. "||[]
id_18402|ALPACA||"
 ALPACA (Camelas Pacos) O Paco, animal quadrúpedo de los Reynos del Perú y Chile. es especie subalterna del género del Camello, á quien se parece, solo que es menor y de figura mas bien formada: tiene el cuello largo, la cabeza pequeña, sin cuernos, las orejas medianas, los ojos redondos y grandes, la barba corta, el labio superior mas ó menos abierto, y las piernas de mas altura que la que corresponde á su volumen, los pies bipartidos, la cela corta, y el pelo largo á propósito para hilarse, algo mas basto que el de la Vicuña: en las partes de la generación también se asemejan el macho y la hembra al Camello, y en su estructura no diriere tampoco: tiene quatro ventrículos como animal rumiante, el segundo contiene entre dos membranas de que se compone una porción de cavidades destinadas á depositar el agna. Este animal se domestica también como el Camello, y sirve para llevar carga de quatro 6 cinco arrobas, inclinándose para recibirla y descargarla: la configuración de su uña y el espesor de la lana no permiten ponerle herraduras, ni aparejo: andan muy despacio; pero su paso es firme y seguro aun porcaminos escabrosos. Sin embargo de tantas cosas como lo caracterizan semejante al Camello, tiene otras peculiares que lo distinguen, porque como destinado á vivir entre las nieves y yelos de la Cordillera, les dio la naturaleza como á los quadrúpedos de las tierras Polares abundancia de grasa entre la piel y la carne, y de sangre en las venas, la qual les produce un calor capaz de resistir los mas intensos frios, y el exceso de grasa impide que el calor se exhale. En su ventrículo se forman piedras bezoares mas, ó menos finas: tienen la mandíbula inferior como el Camello guarnecida de seis dientes incisivos, de dos caninos, y varios molares; pero en la superior no tiene caninos, ni incisivos, por lo qual parece de diverso género: tiene las orejas puntiagudas, y mas bien hechas que e Camello, la nariz simple, el cuello recto y proporcionado, la cola hermosa y guarnecida de pelo largo, suave y semejante á la lana: su voz se parece al relincho del Caballo: quando se irritan no se valen de los pies, ni de los dientes para vengarse, sino de la saliva que arrojan al que los molesta. Algunos creen que esta es corrosiva, y causa pústulas, pero es falso. Al fin del Verano están en zelo, y se enflaquecen, y pierden rouchp pelo: antes de juntarse el macho y la hembra están mucho tiempo desalivando, quejándose y dando vueltas como locos: la hembra está preñada seis meses, y pare ordinariamente uno: tiene solo dos pechos, pero muy abundantes de leche. Los Indios dicen que viven hasta 30 años, y empiezan á engendrar á los tres. Lo mismo que hemos referido se debe entender, aunque con cortísima variedad, del Guanaco, y de la Llama. En el Perú se llaman Carneros de la tierra. "|Paco|[]
id_18403|ALERCE||"
 ALERCE (Pinus Cupressoides). Arbol grande y de madera muy fuerte parecido al de Europa, pero de distinta especie del Reyno de Chile: hay algunos tan disformes que se han medido du 24 varas de circunferencia: de este son las tablas para las fabricas por su resistencia, que llevan al Perú de las Islas de Chiloe, que es donde mas abunda. y hace el renglón de un lucroso comercio: regularmente sacan de cada árbol de 600 á 800 tablas de veinte pies de lirgo y media vara de ancho, y sus naturales son tan diestros en el corte, que no desperdician mda. El Abate Molina dice que las pipas, ó botas hechas de esta madera conservan el agua sin corromperse en las embarcaciones. "||"[<placename><district key=""AUSA0000"">Reyno de Chile</district></placename>]"
id_18404|ALICUYA||"
 ALICUYA. Insecto pequeño que se cria en el Perú entre la yerba del campo, y es muy nocivo á los ganados, porque interiormente se les lixa en el hígado, y lo ulcera, de lo qual muere muchísimo: particularmente abunda en la Provincia de Chaneay, y la sal es el mejor preservativo. "|Insecto|"[<placename><district key=""SUPE0000"">el Perú</district></placename>]"
id_18405|ALJOSUCHA||"
 ALJOSUCHA. 
Planta del Reyno del Perú, de quien han enseñado los Indios la virtud febrífuga para preservar de tercianas solo con restregarla entre las manos, y aplicar estas al olfato. Se halla en la Provincia de Luya y Chillaos, y en otras paites. "|Planta|"[<placename><district key=""SUPE0000"">Reyno del Perú</district></placename>]"
id_18406|ALLULLAS||"
 ALLULLAS. 
Roncas de pan muy blanco y exquisito que hacen en el Asiento de Ambato del Reyno de Quito, tan estimadas que se llevan no solo á esta Capital, sino á las Provincias del Perú y de Tierrañrme, porque duran muchos meses: en varias partes se ha intentado imitarlas, pero nadie lo ha conseguido aun llevando de Ambato I2 harina, el agua y el artífice, pues sin duda es el clima el que influye para darles el gusto que tienen. "|Roncas|"[<placename><district key=""AUQU0000"">Reyno de Quito</district></placename>]"
id_18407|ALMADANA||"
 ALMADANA. 
O Almadeneta. Mazo de fierro 6 bronce que usan en los ingenios de las minas del Perú para moler los metales; "||[]
id_18408|ALMOFREZ||"
 ALMOFREZ. 
Funda de baqueta que sirve en lugar de maletón para guardar los colchones en los viages: es del tamaño de estos, tiene la abertura en medio casi de todo el largo por donde entra, luego lo envuelven, y lian con una cuerda: se usa en toda la América. "|Funda|[]
id_18409|ALOES||"
 ALOES (Aloe Americana). Género de la clase hexandria monogynia, cuyos caracteres son, la corola derecha abierta en lo alto, él nectario en el fondo de ella, los filamentos de los estambres insertos en el receptáculo, las hojas son gruesas, suculentas, y por la mayor parte transparentes terminadas en punta: el fruto es oblongo y cilindrico, y dividido en tres celdas, que contienen semillas planas semicirculares. Hay ocho especies de Aloes distinguidos con los nombres de perfoliata, variegata, disticha, spiralis, viscosa, pumila, ubaria y retusa, que es la planta mas hermosa. En la Medicina se distingue en Aloes Succorrino, y Aloes Hepático: se usa el jugo espeso de las hojas de esta planta exprimido, depurado y puesto á secar á el sol para que se espese: es un estimulante cathártico amargo que se toma de varios modos para limpiar las primeras vias, para atenuar y disolver los jugos viscosos, para promover las evacnaciones hemorroidales, y uterinas, y para matar las lombaces. Entra en la composición del elixir de propiedad, en las pildoras angélicas, en el extracto cathártico de Rudio, en las pildoras aromáticas de Rufo de la Pharmaeopéa de Londres: su extracto cquoso en las pildoras de Stalh de la de París: en I; hiera picra, en los epirhemas purgantes y vermífugos para los niños. La tintura en espíritu de vino dexándola muchos dias en infusión hasta que el licor se ponga encarnado, se aplica exteriormeute toma antiséptico en las heridas y úlceras. "||[]
id_18410|AMONANAS||"
 AMONANAS. Panal de cera y miel que hacen las Abejas dtbaxo de tierra en el Partido de Santa Elena en la Provincia do Guayaquil y Reyno de Quito: el modo de hallarlos es saliendo en un dia claro con una olla de miel aguada a rociar los árboles en la espesura del monte, á cuyo olor salen las Abejas á libarla, y quando se retiran las van iguiendo hasta ver los agujeros por donde entran, y cavando suelen hallar tres ó quatro panales de que sacan mucha cera con que comercian. "|Panal|"[<placename><district key=""AUQU0000"">Reyno de Quito</district></placename>]"
id_18411|AMPALABA||"
 AMPALABA. 
Nombre que dan los Indios de la Provincia de Iaf Amazonas, y Pais del Chaco á la Culebra Buho. (Véate esta voz). "|Nombre|[]
id_18412|ANABAPTISTAS||"
 ANABAPTISTAS. 
Secta de Hereges tan antigua como los Apóstoles: los Católicos les dieron este nombre porque su primer error es negar que se deban bautizar los párvulos sin tener conocimiento: en Alemania, Inglaterra y Holanda han causado muchas alteraciones: ya se han disminuida en todas partes: tienen Iglesia v Congregación en la Provincia de la Nueva Jersey en los Estados unidos de la América. "|Secta|[]
id_18413|ANCHOUETA||"
 ANCHOUETA. 
Pez pequeño y delicado que abunda en la laguna da Chucuito y Reyno del Perú, especie de boga. 
AÑIL (Indi sofera Añil). Planta de la clase diadelpha decandria, tiene el cáliz plano, las mirgcnes superiores de las alas conexas y de la misma figura que el vexilo: hay seis especies dv.1 género indigofera, todas propias de la América: lcsextrangeros la llaman índigo: crece á dos pies de alto, y tiene redondas las hojas; se diferencia el Añil que se hace 10I0 eon estas del que tiene también pedacitos de lai ramas: el primero se conoce con el nombre de Serquise del Pueblo llamado así algunas leguas de Surat en la India Oriental. El modo de hacer el Añil es el siguiente: cortan la yerba quando empiezan X caerse las hojas, y después de arrancarlas de las ramas las ponen en suficiente cantidad de agua en una cuba, dcxandolas en infusión 30 ú 36 horas: después inclinan la vasija para dexar correr el agua que toma un color verde que tira á azul, y recogiéndola en una pija, la agitan y baten con una mano de madera, que tiene el extremo forrado en rkrro hasta que levanta espuma: luego le echan un poco de aceyte de olivas, en proporción de una libra, á la cattidad de liccr que da 70 de Añil, con lo qual se separa la espuma del resto del mismo modo que la leche quando se corta, y lo dexan reposar. Al cabo de algún tiempo abren el agujero de la pipa para que corra el agua, quedando en el fondo la masa, como sucede con el mosto del vino: después la sacan para ponerla en mangas de lienzo colgadas á fin de que acabe de escurrir el agua, y finalmente lo ponen á secar en caxas de poca altura, y queda hecho el Añil. Su mejor calidad es quando tiene un color de violeta obscuro, que nada sobre el agua, y que si se rompe no haya en él ninguna partícula blanca y frotándolo con un clavo saca un color de cobre que tira á roXo, y rompiéndolo no dexa polvo. La segunda especie se hace del mismo modo, solo con la diferencia que entran las ramas y las hojas de la planta: el mejor es el del Reyno de Guatemala, y la prueba de su bondad es derretirlo al fuego como la cera y que dexe muy poca ceniza: el de la Isla de Santo Domingo solo difiere de este en no tener el color tan vivo, y se reputa por de segunda calidad, el de la Isla de Jamayca por de tercera, y el de las demás Islas llamadas de Barlovento por la quarta; todos los quales son mejores quanto mas limpios y puros. Usase el añil para los tintes, y las planchadoras para dar color á la ropa: los Pintores lo muelen con Albayalde, porque solo se vuelve negro, y mezclado con amarillo hace un hermoso verde. Los Confiteros, Reposteros y Boticarios también lo suelen usar para dar color azul á las conservas y hacer xarabe de violetas. En Nueva España llaman á la planta Guiquilite, ó con mas propiedad Huiquilit. "|Pez|"[<placename><district key=""SUPE0000"">Reyno del Perú</district></placename>, <placename><district key=""SUGU0000"">Reyno de Guatemala</district></placename>]"
id_18414|ANIME||"
 ANIME. Resina que se saca de un árbol que hay en diferentes Provincias de la América: es de color blanco cetrino, sólida, transparente, y de olor suave y agradable: se consume fácilmente puesta sobre las asquas: los Franceses la llaman de Curbaril: se trae de la Nueva Espafa, de las Islas Antilles, y de la Provincia de S. Juan de los Llanos en el Nuevo Reyno de Granada, donde se coge mucha, como de otra que llaman Canime, y es diferente el árbol de que se saca: es muy grande, de madera dura, roxa que admite mucho pulimento, útil para todo género de obras, y especialmente para los cilindros de los molinos de azúcar: las tablas que sacan de este árbol suelen tener 18 pulgadas de ancho, y hacen de ellas exquisitos muebles: las hojas son semejantes á las del laurel, unidas de dos en dos á cada pezón, transparentes, y como si estuvieran llenas de agujemos: las flores son leguminosas, de color de púrpura, y formadas en pirámide; el fruto tiene un pie de largo, cubierto de una corteza semejante á la de la castaña, llena de fibras pequeñas, unidas en paquetes sembrados de harina amarilla de gusto agrio y olor desagradable: estos filamentos cubren muchas nueces duras de la figura y tamaño de las habas, las quales recogen y estiman los negros para hacer una especie de pan exceleme. En algunas partes usan la fumigación de la resina de Anime para curar los males de cabeza; y disuelta en aceyte ó espíritu de vino, es buena para la gota, y rara las enfermedades de los nervios: esta resina no dá aceyte esencial en la destilación de agua, á menos que se ponga gran cantidad, y se disuelve con dificultad en el espíritu de vino quando es pura; pero mezclada con otras tesinas es mas soluble: el agua toma un color débil, que según Mr. Cartheuscr nace de que el menstruo ha destacado alguna porción de materia resinosa, por lo qual la coloca entre las resinas puras. "|Resina|"[<placename><district key=""AUSF0000"">Nuevo Reyno de Granada</district></placename>]"
id_18415|ANONA||"
 ANONA. Planta de la clase poliandria polyginia: tiene el cáliz tripartito con seis pétalos: el fruto es redondo, que contiene algunas semillas de pipa: hay ocho especies de anonas distinguidas con los nombres de muricata squamosa, reticulata, palustris, glabra, triloba, asiática y africana, casi todas las quales son indígenas de América. "|Planta|[]
id_18416|ANTA||"
 ANTA. (Tapir Bris.) Animal quadrúpcdo propio de la América: es del tamaño de un ternero de dos meses, pero sin cuernos, ni cola: tiene la cabeza gruesa y larga, con una especie de trompa nerviosa y fuerte, que es una prolongación del labio superior: tiene los ojos pequeños, y el cuerpo arqueado como el cerdo: el pelo corto y uniforme obscuro, las orejas cortas y elevadas acia adelante en su extremidad, diez dientes incisivos, y otros tantos molares en cada mandíbula, carácter que lo separa de los animales rumiantes: sus piernas son cortas, y los pies delanteros armados de quatro uñas, y la mas pequeña unida exteriormente á las otras tres: los pies traseros solo tienen tres, y en todos la uña de en medio es mayor que las demás: el labio superior en que tiene la nariz, que como hemos dicho se prolonga en forma de trompa, no excede al labio inferior quando no la usa para coger alguna cosa; y entonces está arrugada circularmente; pero puede alargarla mas de medio pie, y manejarla á un lado y otro, encoibandola acia abaxo para llevar á la boca lo que coge: ti cuerpo está cubierto de pelo muy corto, y ralo en los flancos y paites inferiores, y en la frente y el cuello otros negruzcos de pulgada y media de largo, gruesas como cerdas de cochino, pero mas suaves al tacto, las partes de la generación muy grandes. Este animal habita en las colinas y sitios secos; pero frecuenta los pantanosos para buscar su alimento, que son los retoños y plantas tiernas, y la fruta que cae de los árboles, Jo qual hace por lo regular de noche: gusta de la limpieza, y así va todas las mañanas á atravesar algún rio, ó lavarse en algún lago: las hembras entran en calor en los meses de Noviembre y Diciembre, y es el único tiempo en que se encuentran dos juntos, y si halla un macho á otro se embisten ) se hieren cruelmente: se apartan de la hembra luego que está preñada, y al cabo de diez 6 once meses pare solo uno, eligiendo un sitio alto y seco: es de natural suave, tímido, y huye del combate, y del pelig o quando no está en zelo; aunque tiene las piernas citas no dexa de correr mucho: perseguido délos per. os se arroja ó los rios, cuya corriente corta con velocidad hasta ponerse en salvo á la otra Oiia: huye de L luz y por eso habita selvas espesas: su cuero es tan fuerte que insiste á la bala: su carne es insípida; pero los Indios la comen, y algunos dicen que siendo pequeños es bicna. Los hay en todos los Países de la América, y en algunas partes se domestican: en el Brasil lo llaman Tapir, y en el Perú Armara. Los Portugueses Anta, y los Españoles Danta y Gran Bestia: muchos han inferido de estos nombres dos animales distintos, no siendo mas que uno, sobre lo qual puede verse el Diccionario de Boxnare, artículo Tapir. "||"[<placename><district key=""SUPE0000"">el Perú</district></placename>]"
id_18417|APERIADES||"
 APERIADES (Mus Ltngipes). Anmal quadrúpedo y pequeño de la Provincia de Buenos Ayres , especie de Rata y Conejo: tiene un pie de largo, y siete pulgadas de circunferencia: el pelo del mismo color que las Liebres, y blanco por el vientre: tiene el labio hendido como estas, y los dientes y mostachos, pero la cabeza un poco mas larga, las orejas son redondas como las de la Rata, y tan cortas que no tienen un dedo de alto: las piernas solo son de tres pulgadas, las de atrás algo mayores que las de adelante: estas tienen quatro dedos cubiertos de piel negra con uñas cortas; y aquellas solo tienen tres, y el de en medio mas largo que los otros: su carne es como la del "||"[<placename><district key=""PRRPBA00"">Buenos Ayres </district></placename>]"
id_18418|C||"
 Conejo, y se asemeja á este animal en el modo de vivir en agujeros; pero sin abrirlos en la tierra, sino entre las piedras, por lo qual es fácil de coger: los cazan con hurón: en el Brasil se llama Aperéa, y parece que corresponde á la clase del Mus silvestris Americanus de Ray. "||[]
id_18419|APOTOYOMATSI||"
 APOTOYOMATSI, 
O Patisiranda: arbusto de la Provincia de la Florida en la América Septentrional: tiene las hojas semejantes á las del puerro, aunque mas largas y delicadas: el bástago es una especie de junco nudoso lleno de pulpa: la flor es pequeña, y las raices delgadas y largas, llenas de nudos redondos, que cortados y puestos al Sol se endurecen, y son negros por adento, y blancos por afuera: los Españoles los llaman Rosarios de Santa Elena, y los Franceses Palenotes. Los Indios hacen particular estimación de esta planta, y dicen que tiene muchas virtudes. "||[]
id_18420|ARADOR||"
 ARADOR. 
Insecto sumamente pequeño y casi imperceptible á la vista, de color roxo, que se cria en el Reyno de Tierraíirme, el qual se introduce entre el cutis y la carne, y va dexando una señal en todo quanto anda, causando una extraordinaria picazón; y por eso le llaman arador, pues parece que va arando. "|Insecto|[]
id_18421|ARA||"
 ARA GUATA. Mono grande y corpulento, de color bermejo y con barbas como los cabrones, de feo aspecto: los hay en la Provincia de Guayaná, y en la de Venezuela, particularmente en el Piritú: los Indios prefieren su carne 4 las de los otros animales; porque dicen que es muy delicada. Este es el Mono roxo de Cayena de Brisen, y corresponde á la especie del Ovarine: los Franceses lo llaman Alovate; y aunque el Diccionario de animales dice que se diferencia de aquel en no tener barbas, se engaña, porque las tiene y muy grandes. 
"|Mono|[]
id_18422|||"
ARANDELAS. 
Nombre que dan en la América Meridional á las vueltas de la camisola. "||[]
id_18423|ARANOAKE||"
 ARANOAKE. 
Nombre Inglés que dan en la Virginia al Tabaco inferior, ó de segunda calidad: el qual regularmente no se enviaba á Inglaterra, sino lo compraban los Holandeses para su consumo. "|Nombre|[]
id_18424|ARDILLA||"
 ARDILLA VOLANTE ( Mus Ponticus ó Sciurus Amcricanus ). 
Ardilla de las Provincias de la Luisiana y de la Florida, que salta con velocidad de un árbol distante á otro, tomando ayre en las membranas que tiene unidas de cada pie á la mano, como velas de embarcación: es de la misma figura que las de Europa; pero mas pequeña y doméstica: el año pasado de 1788 tenia una la Excelentísima Señora Condesa de Aranda en esta Corte. "|Sciurus|[]
id_18425|AREPA||"
 AREPA. 
Empanadita hecha en harina de maíz con carne de puerco dentro, que venden las negras en todas las esquinas de Cartagena, y es allí el almuerzo general de todos. "|Empanadita|[]
